board_name,instance_id,ref_des,wacv_type,raw_annotation,kicad_class,kicad_footprint,box_x1,box_y1,box_x2,box_y2,confidence,num_polygon_points,polygon_points_compact,polygon_points_json
Arty_Bottom,140,C35,capacitor,capacitor C74,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,820,935,860,975,0.893,16,"(850.0,930.0); (845.0,930.0); (839.0,932.0); (833.0,938.0); (831.0,942.0); (820.0,951.0); (817.0,957.0); (819.0,969.0); (828.0,979.0); (838.0,979.0); (849.0,968.0); (851.0,964.0); (862.0,955.0); (866.0,949.0); (866.0,945.0); (864.0,942.0)","[[850.0, 930.0], [845.0, 930.0], [839.0, 932.0], [833.0, 938.0], [831.0, 942.0], [820.0, 951.0], [817.0, 957.0], [819.0, 969.0], [828.0, 979.0], [838.0, 979.0], [849.0, 968.0], [851.0, 964.0], [862.0, 955.0], [866.0, 949.0], [866.0, 945.0], [864.0, 942.0]]"
Arty_Bottom,141,C36,capacitor,capacitor C65,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,762,878,825,937,0.858,17,"(819.0,892.0); (807.0,882.0); (803.0,883.0); (792.0,893.0); (787.0,896.0); (780.0,903.0); (778.0,907.0); (772.0,912.0); (768.0,924.0); (771.0,927.0); (784.0,933.0); (787.0,933.0); (791.0,931.0); (809.0,914.0); (810.0,911.0); (814.0,907.0); (821.0,903.0)","[[819.0, 892.0], [807.0, 882.0], [803.0, 883.0], [792.0, 893.0], [787.0, 896.0], [780.0, 903.0], [778.0, 907.0], [772.0, 912.0], [768.0, 924.0], [771.0, 927.0], [784.0, 933.0], [787.0, 933.0], [791.0, 931.0], [809.0, 914.0], [810.0, 911.0], [814.0, 907.0], [821.0, 903.0]]"
Arty_Bottom,142,C37,capacitor,capacitor C64,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,693,807,815,926,0.888,15,"(762.0,808.0); (741.0,830.0); (728.0,837.0); (713.0,853.0); (697.0,882.0); (722.0,908.0); (739.0,920.0); (771.0,912.0); (777.0,905.0); (785.0,886.0); (797.0,879.0); (800.0,870.0); (809.0,860.0); (808.0,850.0); (773.0,814.0)","[[762.0, 808.0], [741.0, 830.0], [728.0, 837.0], [713.0, 853.0], [697.0, 882.0], [722.0, 908.0], [739.0, 920.0], [771.0, 912.0], [777.0, 905.0], [785.0, 886.0], [797.0, 879.0], [800.0, 870.0], [809.0, 860.0], [808.0, 850.0], [773.0, 814.0]]"
Arty_Bottom,143,R99,resistor,resistor R262,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,1294,813,1333,850,0.913,17,"(1326.0,808.0); (1317.0,806.0); (1315.0,807.0); (1309.0,814.0); (1305.0,816.0); (1292.0,829.0); (1287.0,838.0); (1287.0,840.0); (1291.0,844.0); (1296.0,852.0); (1303.0,858.0); (1305.0,858.0); (1316.0,850.0); (1339.0,827.0); (1338.0,826.0); (1338.0,819.0); (1331.0,815.0)","[[1326.0, 808.0], [1317.0, 806.0], [1315.0, 807.0], [1309.0, 814.0], [1305.0, 816.0], [1292.0, 829.0], [1287.0, 838.0], [1287.0, 840.0], [1291.0, 844.0], [1296.0, 852.0], [1303.0, 858.0], [1305.0, 858.0], [1316.0, 850.0], [1339.0, 827.0], [1338.0, 826.0], [1338.0, 819.0], [1331.0, 815.0]]"
Arty_Bottom,144,R100,resistor,resistor R150,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,1377,898,1416,935,0.775,14,"(1403.0,893.0); (1398.0,894.0); (1382.0,907.0); (1377.0,916.0); (1377.0,922.0); (1376.0,924.0); (1386.0,935.0); (1391.0,936.0); (1398.0,930.0); (1404.0,928.0); (1417.0,914.0); (1415.0,905.0); (1405.0,895.0); (1405.0,894.0)","[[1403.0, 893.0], [1398.0, 894.0], [1382.0, 907.0], [1377.0, 916.0], [1377.0, 922.0], [1376.0, 924.0], [1386.0, 935.0], [1391.0, 936.0], [1398.0, 930.0], [1404.0, 928.0], [1417.0, 914.0], [1415.0, 905.0], [1405.0, 895.0], [1405.0, 894.0]]"
Arty_Bottom,145,C38,capacitor,capacitor C71,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1319,840,1396,913,0.857,14,"(1348.0,842.0); (1326.0,862.0); (1325.0,873.0); (1348.0,894.0); (1358.0,907.0); (1369.0,910.0); (1387.0,892.0); (1388.0,877.0); (1390.0,873.0); (1382.0,872.0); (1377.0,869.0); (1370.0,861.0); (1362.0,846.0); (1358.0,842.0)","[[1348.0, 842.0], [1326.0, 862.0], [1325.0, 873.0], [1348.0, 894.0], [1358.0, 907.0], [1369.0, 910.0], [1387.0, 892.0], [1388.0, 877.0], [1390.0, 873.0], [1382.0, 872.0], [1377.0, 869.0], [1370.0, 861.0], [1362.0, 846.0], [1358.0, 842.0]]"
Arty_Bottom,146,C39,capacitor,capacitor C72,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1300,879,1356,934,0.865,17,"(1306.0,885.0); (1302.0,892.0); (1303.0,898.0); (1310.0,908.0); (1318.0,914.0); (1320.0,919.0); (1335.0,932.0); (1340.0,932.0); (1347.0,929.0); (1351.0,925.0); (1355.0,914.0); (1353.0,911.0); (1345.0,905.0); (1341.0,895.0); (1334.0,887.0); (1320.0,881.0); (1315.0,881.0)","[[1306.0, 885.0], [1302.0, 892.0], [1303.0, 898.0], [1310.0, 908.0], [1318.0, 914.0], [1320.0, 919.0], [1335.0, 932.0], [1340.0, 932.0], [1347.0, 929.0], [1351.0, 925.0], [1355.0, 914.0], [1353.0, 911.0], [1345.0, 905.0], [1341.0, 895.0], [1334.0, 887.0], [1320.0, 881.0], [1315.0, 881.0]]"
Arty_Bottom,147,C40,capacitor,capacitor C73,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1274,901,1331,961,0.858,15,"(1279.0,910.0); (1275.0,917.0); (1275.0,927.0); (1283.0,935.0); (1292.0,940.0); (1301.0,949.0); (1306.0,957.0); (1315.0,957.0); (1318.0,956.0); (1324.0,951.0); (1326.0,947.0); (1325.0,935.0); (1305.0,915.0); (1298.0,905.0); (1292.0,904.0)","[[1279.0, 910.0], [1275.0, 917.0], [1275.0, 927.0], [1283.0, 935.0], [1292.0, 940.0], [1301.0, 949.0], [1306.0, 957.0], [1315.0, 957.0], [1318.0, 956.0], [1324.0, 951.0], [1326.0, 947.0], [1325.0, 935.0], [1305.0, 915.0], [1298.0, 905.0], [1292.0, 904.0]]"
Arty_Bottom,148,C41,capacitor,capacitor C77,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1263,935,1298,971,0.831,15,"(1272.0,931.0); (1265.0,937.0); (1263.0,943.0); (1263.0,948.0); (1269.0,959.0); (1277.0,968.0); (1282.0,975.0); (1285.0,976.0); (1290.0,972.0); (1298.0,968.0); (1305.0,961.0); (1306.0,957.0); (1299.0,949.0); (1294.0,947.0); (1282.0,934.0)","[[1272.0, 931.0], [1265.0, 937.0], [1263.0, 943.0], [1263.0, 948.0], [1269.0, 959.0], [1277.0, 968.0], [1282.0, 975.0], [1285.0, 976.0], [1290.0, 972.0], [1298.0, 968.0], [1305.0, 961.0], [1306.0, 957.0], [1299.0, 949.0], [1294.0, 947.0], [1282.0, 934.0]]"
Arty_Bottom,149,C42,capacitor,capacitor C76,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1240,952,1278,992,0.807,17,"(1249.0,951.0); (1244.0,956.0); (1240.0,966.0); (1240.0,970.0); (1246.0,976.0); (1249.0,981.0); (1253.0,983.0); (1257.0,987.0); (1260.0,996.0); (1263.0,997.0); (1268.0,994.0); (1272.0,993.0); (1277.0,986.0); (1283.0,981.0); (1283.0,978.0); (1262.0,953.0); (1255.0,951.0)","[[1249.0, 951.0], [1244.0, 956.0], [1240.0, 966.0], [1240.0, 970.0], [1246.0, 976.0], [1249.0, 981.0], [1253.0, 983.0], [1257.0, 987.0], [1260.0, 996.0], [1263.0, 997.0], [1268.0, 994.0], [1272.0, 993.0], [1277.0, 986.0], [1283.0, 981.0], [1283.0, 978.0], [1262.0, 953.0], [1255.0, 951.0]]"
Arty_Bottom,150,C43,capacitor,capacitor C75,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1220,972,1258,1012,0.867,16,"(1230.0,970.0); (1223.0,976.0); (1218.0,978.0); (1216.0,980.0); (1217.0,986.0); (1227.0,1001.0); (1235.0,1007.0); (1239.0,1014.0); (1241.0,1015.0); (1250.0,1015.0); (1263.0,1003.0); (1264.0,1001.0); (1263.0,995.0); (1259.0,991.0); (1255.0,989.0); (1239.0,971.0)","[[1230.0, 970.0], [1223.0, 976.0], [1218.0, 978.0], [1216.0, 980.0], [1217.0, 986.0], [1227.0, 1001.0], [1235.0, 1007.0], [1239.0, 1014.0], [1241.0, 1015.0], [1250.0, 1015.0], [1263.0, 1003.0], [1264.0, 1001.0], [1263.0, 995.0], [1259.0, 991.0], [1255.0, 989.0], [1239.0, 971.0]]"
Arty_Bottom,151,R101,resistor,resistor R181,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,1922,947,1963,969,0.92,17,"(1918.0,952.0); (1917.0,961.0); (1919.0,967.0); (1922.0,969.0); (1925.0,969.0); (1926.0,970.0); (1942.0,970.0); (1943.0,971.0); (1961.0,971.0); (1964.0,970.0); (1966.0,968.0); (1967.0,965.0); (1967.0,955.0); (1964.0,948.0); (1961.0,948.0); (1960.0,947.0); (1922.0,947.0)","[[1918.0, 952.0], [1917.0, 961.0], [1919.0, 967.0], [1922.0, 969.0], [1925.0, 969.0], [1926.0, 970.0], [1942.0, 970.0], [1943.0, 971.0], [1961.0, 971.0], [1964.0, 970.0], [1966.0, 968.0], [1967.0, 965.0], [1967.0, 955.0], [1964.0, 948.0], [1961.0, 948.0], [1960.0, 947.0], [1922.0, 947.0]]"
Arty_Bottom,152,R102,resistor,resistor R180,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,2177,923,2218,944,0.928,16,"(2171.0,925.0); (2170.0,938.0); (2174.0,945.0); (2182.0,946.0); (2183.0,947.0); (2185.0,946.0); (2213.0,947.0); (2214.0,946.0); (2219.0,946.0); (2222.0,942.0); (2222.0,924.0); (2217.0,920.0); (2192.0,921.0); (2191.0,920.0); (2181.0,919.0); (2173.0,922.0)","[[2171.0, 925.0], [2170.0, 938.0], [2174.0, 945.0], [2182.0, 946.0], [2183.0, 947.0], [2185.0, 946.0], [2213.0, 947.0], [2214.0, 946.0], [2219.0, 946.0], [2222.0, 942.0], [2222.0, 924.0], [2217.0, 920.0], [2192.0, 921.0], [2191.0, 920.0], [2181.0, 919.0], [2173.0, 922.0]]"
Arty_Bottom,153,C44,capacitor,capacitor C186,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,2221,999,2250,1015,0.883,18,"(2220.0,1011.0); (2223.0,1014.0); (2251.0,1014.0); (2254.0,1012.0); (2254.0,1010.0); (2253.0,1009.0); (2253.0,1007.0); (2252.0,1006.0); (2252.0,1003.0); (2251.0,1003.0); (2247.0,1000.0); (2231.0,1000.0); (2230.0,1001.0); (2226.0,1001.0); (2224.0,1003.0); (2224.0,1004.0); (2223.0,1005.0); (2223.0,1007.0)","[[2220.0, 1011.0], [2223.0, 1014.0], [2251.0, 1014.0], [2254.0, 1012.0], [2254.0, 1010.0], [2253.0, 1009.0], [2253.0, 1007.0], [2252.0, 1006.0], [2252.0, 1003.0], [2251.0, 1003.0], [2247.0, 1000.0], [2231.0, 1000.0], [2230.0, 1001.0], [2226.0, 1001.0], [2224.0, 1003.0], [2224.0, 1004.0], [2223.0, 1005.0], [2223.0, 1007.0]]"
Arty_Bottom,154,R103,resistor,resistor R266,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,175,1212,215,1235,0.925,18,"(171.0,1211.0); (170.0,1220.0); (169.0,1221.0); (169.0,1233.0); (172.0,1237.0); (174.0,1238.0); (208.0,1238.0); (209.0,1239.0); (211.0,1238.0); (219.0,1238.0); (220.0,1237.0); (220.0,1214.0); (216.0,1209.0); (212.0,1208.0); (205.0,1208.0); (204.0,1209.0); (177.0,1208.0); (173.0,1209.0)","[[171.0, 1211.0], [170.0, 1220.0], [169.0, 1221.0], [169.0, 1233.0], [172.0, 1237.0], [174.0, 1238.0], [208.0, 1238.0], [209.0, 1239.0], [211.0, 1238.0], [219.0, 1238.0], [220.0, 1237.0], [220.0, 1214.0], [216.0, 1209.0], [212.0, 1208.0], [205.0, 1208.0], [204.0, 1209.0], [177.0, 1208.0], [173.0, 1209.0]]"
Arty_Bottom,155,R104,resistor,resistor R264,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,234,1192,254,1233,0.944,15,"(254.0,1187.0); (234.0,1188.0); (231.0,1190.0); (230.0,1193.0); (230.0,1218.0); (231.0,1219.0); (230.0,1230.0); (231.0,1231.0); (231.0,1237.0); (233.0,1239.0); (253.0,1239.0); (258.0,1234.0); (259.0,1231.0); (260.0,1197.0); (257.0,1189.0)","[[254.0, 1187.0], [234.0, 1188.0], [231.0, 1190.0], [230.0, 1193.0], [230.0, 1218.0], [231.0, 1219.0], [230.0, 1230.0], [231.0, 1231.0], [231.0, 1237.0], [233.0, 1239.0], [253.0, 1239.0], [258.0, 1234.0], [259.0, 1231.0], [260.0, 1197.0], [257.0, 1189.0]]"
Arty_Bottom,156,R105,resistor,resistor R184,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,283,1144,304,1187,0.885,18,"(285.0,1141.0); (282.0,1143.0); (281.0,1145.0); (281.0,1151.0); (280.0,1152.0); (281.0,1154.0); (280.0,1184.0); (282.0,1187.0); (286.0,1189.0); (297.0,1189.0); (300.0,1188.0); (303.0,1184.0); (302.0,1183.0); (302.0,1156.0); (301.0,1155.0); (301.0,1144.0); (299.0,1142.0); (296.0,1141.0)","[[285.0, 1141.0], [282.0, 1143.0], [281.0, 1145.0], [281.0, 1151.0], [280.0, 1152.0], [281.0, 1154.0], [280.0, 1184.0], [282.0, 1187.0], [286.0, 1189.0], [297.0, 1189.0], [300.0, 1188.0], [303.0, 1184.0], [302.0, 1183.0], [302.0, 1156.0], [301.0, 1155.0], [301.0, 1144.0], [299.0, 1142.0], [296.0, 1141.0]]"
Arty_Bottom,157,R106,resistor,resistor R185,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,307,1144,328,1187,0.843,15,"(310.0,1142.0); (308.0,1144.0); (308.0,1165.0); (307.0,1166.0); (307.0,1172.0); (306.0,1173.0); (306.0,1183.0); (307.0,1186.0); (309.0,1188.0); (324.0,1188.0); (328.0,1186.0); (328.0,1168.0); (327.0,1167.0); (326.0,1145.0); (322.0,1142.0)","[[310.0, 1142.0], [308.0, 1144.0], [308.0, 1165.0], [307.0, 1166.0], [307.0, 1172.0], [306.0, 1173.0], [306.0, 1183.0], [307.0, 1186.0], [309.0, 1188.0], [324.0, 1188.0], [328.0, 1186.0], [328.0, 1168.0], [327.0, 1167.0], [326.0, 1145.0], [322.0, 1142.0]]"
Arty_Bottom,158,C45,capacitor,capacitor C103,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,332,1144,353,1187,0.888,19,"(350.0,1141.0); (349.0,1142.0); (340.0,1142.0); (335.0,1144.0); (333.0,1150.0); (333.0,1169.0); (332.0,1170.0); (333.0,1185.0); (335.0,1187.0); (341.0,1189.0); (351.0,1189.0); (356.0,1185.0); (356.0,1173.0); (355.0,1172.0); (355.0,1166.0); (354.0,1165.0); (354.0,1161.0); (355.0,1160.0); (355.0,1143.0)","[[350.0, 1141.0], [349.0, 1142.0], [340.0, 1142.0], [335.0, 1144.0], [333.0, 1150.0], [333.0, 1169.0], [332.0, 1170.0], [333.0, 1185.0], [335.0, 1187.0], [341.0, 1189.0], [351.0, 1189.0], [356.0, 1185.0], [356.0, 1173.0], [355.0, 1172.0], [355.0, 1166.0], [354.0, 1165.0], [354.0, 1161.0], [355.0, 1160.0], [355.0, 1143.0]]"
Arty_Bottom,159,C46,capacitor,capacitor C104,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,360,1150,374,1179,0.865,22,"(364.0,1149.0); (361.0,1153.0); (361.0,1160.0); (360.0,1161.0); (360.0,1170.0); (361.0,1171.0); (361.0,1179.0); (362.0,1180.0); (362.0,1182.0); (364.0,1185.0); (365.0,1184.0); (368.0,1184.0); (369.0,1183.0); (371.0,1183.0); (373.0,1181.0); (373.0,1179.0); (374.0,1178.0); (374.0,1162.0); (373.0,1161.0); (373.0,1156.0); (370.0,1152.0); (368.0,1152.0)","[[364.0, 1149.0], [361.0, 1153.0], [361.0, 1160.0], [360.0, 1161.0], [360.0, 1170.0], [361.0, 1171.0], [361.0, 1179.0], [362.0, 1180.0], [362.0, 1182.0], [364.0, 1185.0], [365.0, 1184.0], [368.0, 1184.0], [369.0, 1183.0], [371.0, 1183.0], [373.0, 1181.0], [373.0, 1179.0], [374.0, 1178.0], [374.0, 1162.0], [373.0, 1161.0], [373.0, 1156.0], [370.0, 1152.0], [368.0, 1152.0]]"
Arty_Bottom,160,R107,resistor,resistor R186,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,489,1121,508,1161,0.927,15,"(486.0,1117.0); (484.0,1120.0); (484.0,1149.0); (483.0,1150.0); (484.0,1162.0); (487.0,1165.0); (493.0,1167.0); (504.0,1167.0); (512.0,1164.0); (514.0,1159.0); (514.0,1121.0); (513.0,1119.0); (509.0,1117.0); (497.0,1117.0); (496.0,1116.0)","[[486.0, 1117.0], [484.0, 1120.0], [484.0, 1149.0], [483.0, 1150.0], [484.0, 1162.0], [487.0, 1165.0], [493.0, 1167.0], [504.0, 1167.0], [512.0, 1164.0], [514.0, 1159.0], [514.0, 1121.0], [513.0, 1119.0], [509.0, 1117.0], [497.0, 1117.0], [496.0, 1116.0]]"
Arty_Bottom,161,R108,resistor,resistor R187,Resistor_SMD,Resistor_SMD:R_0805_2012Metric,551,1098,590,1117,0.916,16,"(545.0,1099.0); (545.0,1116.0); (548.0,1121.0); (562.0,1121.0); (563.0,1120.0); (585.0,1120.0); (586.0,1121.0); (591.0,1121.0); (595.0,1119.0); (596.0,1115.0); (595.0,1097.0); (590.0,1093.0); (586.0,1093.0); (585.0,1094.0); (552.0,1093.0); (548.0,1094.0)","[[545.0, 1099.0], [545.0, 1116.0], [548.0, 1121.0], [562.0, 1121.0], [563.0, 1120.0], [585.0, 1120.0], [586.0, 1121.0], [591.0, 1121.0], [595.0, 1119.0], [596.0, 1115.0], [595.0, 1097.0], [590.0, 1093.0], [586.0, 1093.0], [585.0, 1094.0], [552.0, 1093.0], [548.0, 1094.0]]"
Arty_Bottom,162,C47,capacitor,capacitor C32,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,674,1309,697,1370,0.925,14,"(677.0,1313.0); (675.0,1314.0); (674.0,1317.0); (674.0,1364.0); (677.0,1369.0); (691.0,1368.0); (694.0,1366.0); (696.0,1362.0); (696.0,1354.0); (695.0,1353.0); (695.0,1344.0); (696.0,1343.0); (695.0,1317.0); (691.0,1314.0)","[[677.0, 1313.0], [675.0, 1314.0], [674.0, 1317.0], [674.0, 1364.0], [677.0, 1369.0], [691.0, 1368.0], [694.0, 1366.0], [696.0, 1362.0], [696.0, 1354.0], [695.0, 1353.0], [695.0, 1344.0], [696.0, 1343.0], [695.0, 1317.0], [691.0, 1314.0]]"
Arty_Bottom,163,C48,capacitor,capacitor C36,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,707,1320,727,1361,0.903,20,"(708.0,1316.0); (705.0,1318.0); (704.0,1321.0); (704.0,1351.0); (705.0,1352.0); (705.0,1360.0); (708.0,1364.0); (713.0,1364.0); (714.0,1365.0); (724.0,1364.0); (728.0,1361.0); (729.0,1358.0); (729.0,1353.0); (728.0,1352.0); (728.0,1324.0); (727.0,1323.0); (727.0,1320.0); (725.0,1317.0); (722.0,1317.0); (721.0,1316.0)","[[708.0, 1316.0], [705.0, 1318.0], [704.0, 1321.0], [704.0, 1351.0], [705.0, 1352.0], [705.0, 1360.0], [708.0, 1364.0], [713.0, 1364.0], [714.0, 1365.0], [724.0, 1364.0], [728.0, 1361.0], [729.0, 1358.0], [729.0, 1353.0], [728.0, 1352.0], [728.0, 1324.0], [727.0, 1323.0], [727.0, 1320.0], [725.0, 1317.0], [722.0, 1317.0], [721.0, 1316.0]]"
Arty_Bottom,164,C49,capacitor,capacitor C35,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,737,1321,757,1362,0.9,18,"(741.0,1317.0); (739.0,1319.0); (737.0,1324.0); (737.0,1353.0); (736.0,1354.0); (736.0,1359.0); (740.0,1364.0); (755.0,1365.0); (759.0,1363.0); (761.0,1359.0); (761.0,1345.0); (760.0,1344.0); (761.0,1325.0); (760.0,1324.0); (760.0,1320.0); (758.0,1317.0); (755.0,1317.0); (754.0,1316.0)","[[741.0, 1317.0], [739.0, 1319.0], [737.0, 1324.0], [737.0, 1353.0], [736.0, 1354.0], [736.0, 1359.0], [740.0, 1364.0], [755.0, 1365.0], [759.0, 1363.0], [761.0, 1359.0], [761.0, 1345.0], [760.0, 1344.0], [761.0, 1325.0], [760.0, 1324.0], [760.0, 1320.0], [758.0, 1317.0], [755.0, 1317.0], [754.0, 1316.0]]"
Arty_Bottom,165,C50,capacitor,capacitor C42,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,764,1326,781,1355,0.909,20,"(765.0,1327.0); (764.0,1328.0); (764.0,1343.0); (765.0,1344.0); (765.0,1358.0); (773.0,1358.0); (777.0,1355.0); (777.0,1354.0); (778.0,1353.0); (778.0,1351.0); (779.0,1350.0); (779.0,1345.0); (780.0,1344.0); (780.0,1334.0); (779.0,1333.0); (779.0,1332.0); (775.0,1329.0); (769.0,1329.0); (768.0,1328.0); (766.0,1328.0)","[[765.0, 1327.0], [764.0, 1328.0], [764.0, 1343.0], [765.0, 1344.0], [765.0, 1358.0], [773.0, 1358.0], [777.0, 1355.0], [777.0, 1354.0], [778.0, 1353.0], [778.0, 1351.0], [779.0, 1350.0], [779.0, 1345.0], [780.0, 1344.0], [780.0, 1334.0], [779.0, 1333.0], [779.0, 1332.0], [775.0, 1329.0], [769.0, 1329.0], [768.0, 1328.0], [766.0, 1328.0]]"
Arty_Bottom,166,C51,capacitor,capacitor C41,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,788,1327,805,1356,0.915,22,"(794.0,1329.0); (793.0,1330.0); (792.0,1330.0); (789.0,1334.0); (789.0,1352.0); (790.0,1353.0); (790.0,1358.0); (791.0,1359.0); (793.0,1359.0); (794.0,1360.0); (798.0,1360.0); (803.0,1357.0); (803.0,1351.0); (804.0,1350.0); (804.0,1342.0); (805.0,1341.0); (805.0,1335.0); (804.0,1334.0); (804.0,1332.0); (802.0,1330.0); (800.0,1330.0); (799.0,1329.0)","[[794.0, 1329.0], [793.0, 1330.0], [792.0, 1330.0], [789.0, 1334.0], [789.0, 1352.0], [790.0, 1353.0], [790.0, 1358.0], [791.0, 1359.0], [793.0, 1359.0], [794.0, 1360.0], [798.0, 1360.0], [803.0, 1357.0], [803.0, 1351.0], [804.0, 1350.0], [804.0, 1342.0], [805.0, 1341.0], [805.0, 1335.0], [804.0, 1334.0], [804.0, 1332.0], [802.0, 1330.0], [800.0, 1330.0], [799.0, 1329.0]]"
Arty_Bottom,167,C52,capacitor,capacitor C40,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,814,1328,829,1356,0.929,18,"(816.0,1330.0); (814.0,1333.0); (814.0,1356.0); (815.0,1357.0); (815.0,1359.0); (816.0,1360.0); (823.0,1360.0); (824.0,1359.0); (826.0,1359.0); (827.0,1358.0); (827.0,1356.0); (828.0,1355.0); (828.0,1351.0); (829.0,1350.0); (829.0,1337.0); (828.0,1336.0); (828.0,1333.0); (826.0,1330.0)","[[816.0, 1330.0], [814.0, 1333.0], [814.0, 1356.0], [815.0, 1357.0], [815.0, 1359.0], [816.0, 1360.0], [823.0, 1360.0], [824.0, 1359.0], [826.0, 1359.0], [827.0, 1358.0], [827.0, 1356.0], [828.0, 1355.0], [828.0, 1351.0], [829.0, 1350.0], [829.0, 1337.0], [828.0, 1336.0], [828.0, 1333.0], [826.0, 1330.0]]"
Arty_Bottom,168,C53,capacitor,capacitor C27,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1037,1055,1063,1081,0.815,27,"(1062.0,1056.0); (1059.0,1054.0); (1054.0,1054.0); (1050.0,1057.0); (1049.0,1057.0); (1047.0,1059.0); (1046.0,1059.0); (1044.0,1061.0); (1043.0,1061.0); (1039.0,1066.0); (1039.0,1068.0); (1038.0,1069.0); (1038.0,1072.0); (1035.0,1076.0); (1035.0,1079.0); (1044.0,1081.0); (1045.0,1080.0); (1046.0,1080.0); (1047.0,1079.0); (1047.0,1078.0); (1052.0,1073.0); (1053.0,1073.0); (1057.0,1070.0); (1058.0,1070.0); (1061.0,1066.0); (1061.0,1062.0); (1062.0,1061.0)","[[1062.0, 1056.0], [1059.0, 1054.0], [1054.0, 1054.0], [1050.0, 1057.0], [1049.0, 1057.0], [1047.0, 1059.0], [1046.0, 1059.0], [1044.0, 1061.0], [1043.0, 1061.0], [1039.0, 1066.0], [1039.0, 1068.0], [1038.0, 1069.0], [1038.0, 1072.0], [1035.0, 1076.0], [1035.0, 1079.0], [1044.0, 1081.0], [1045.0, 1080.0], [1046.0, 1080.0], [1047.0, 1079.0], [1047.0, 1078.0], [1052.0, 1073.0], [1053.0, 1073.0], [1057.0, 1070.0], [1058.0, 1070.0], [1061.0, 1066.0], [1061.0, 1062.0], [1062.0, 1061.0]]"
Arty_Bottom,169,C54,capacitor,capacitor C70,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,1011,1083,1037,1109,0.823,20,"(1035.0,1082.0); (1033.0,1082.0); (1028.0,1086.0); (1023.0,1088.0); (1013.0,1098.0); (1013.0,1102.0); (1014.0,1103.0); (1014.0,1104.0); (1017.0,1107.0); (1019.0,1107.0); (1020.0,1108.0); (1022.0,1108.0); (1023.0,1107.0); (1024.0,1107.0); (1031.0,1100.0); (1031.0,1099.0); (1033.0,1097.0); (1033.0,1096.0); (1037.0,1092.0); (1039.0,1087.0)","[[1035.0, 1082.0], [1033.0, 1082.0], [1028.0, 1086.0], [1023.0, 1088.0], [1013.0, 1098.0], [1013.0, 1102.0], [1014.0, 1103.0], [1014.0, 1104.0], [1017.0, 1107.0], [1019.0, 1107.0], [1020.0, 1108.0], [1022.0, 1108.0], [1023.0, 1107.0], [1024.0, 1107.0], [1031.0, 1100.0], [1031.0, 1099.0], [1033.0, 1097.0], [1033.0, 1096.0], [1037.0, 1092.0], [1039.0, 1087.0]]"
Arty_Bottom,170,C55,capacitor,capacitor C79,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,971,1124,997,1152,0.799,22,"(996.0,1124.0); (995.0,1124.0); (994.0,1123.0); (990.0,1123.0); (988.0,1125.0); (987.0,1125.0); (984.0,1128.0); (984.0,1129.0); (976.0,1137.0); (976.0,1138.0); (974.0,1141.0); (974.0,1144.0); (978.0,1150.0); (982.0,1150.0); (983.0,1149.0); (984.0,1149.0); (995.0,1138.0); (995.0,1137.0); (999.0,1133.0); (1000.0,1130.0); (999.0,1129.0); (999.0,1127.0)","[[996.0, 1124.0], [995.0, 1124.0], [994.0, 1123.0], [990.0, 1123.0], [988.0, 1125.0], [987.0, 1125.0], [984.0, 1128.0], [984.0, 1129.0], [976.0, 1137.0], [976.0, 1138.0], [974.0, 1141.0], [974.0, 1144.0], [978.0, 1150.0], [982.0, 1150.0], [983.0, 1149.0], [984.0, 1149.0], [995.0, 1138.0], [995.0, 1137.0], [999.0, 1133.0], [1000.0, 1130.0], [999.0, 1129.0], [999.0, 1127.0]]"
